content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Enak di pakai sekarang sudah di update dan semakin bertambah nyaman, apalagi sudah ada fitur nonton video yang bisa mndapat kan saldo shopepay semangat terus devoloper kedepannya semogah lebih banyak fitur yg bisa mnambah saldo shopepay tanpa harus top up, aplikasi ini semua video tesedia baik dari hiburan sampai berita semua ada, dan enak juga di gunakan untuk belanja atau pun hiburan, dari pada wifi di rumah gak kepake mendingan di gunakan buat nonton di apk ini bisa lebih bermanfaat",5,Positif,enak di pakai sekarang sudah di update dan semakin bertambah nyaman apalagi sudah ada fitur nonton video yang bisa mndapat kan saldo shopepay semangat terus devoloper kedepannya semogah lebih banyak fitur yg bisa mnambah saldo shopepay tanpa harus top up aplikasi ini semua video tesedia baik dari hiburan sampai berita semua ada dan enak juga di gunakan untuk belanja atau pun hiburan dari pada wifi di rumah gak kepake mendingan di gunakan buat nonton di apk ini bisa lebih bermanfaat,enak pakai update bertambah nyaman fitur nonton video mndapat saldo shopepay semangat devoloper kedepannya semogah fitur yg mnambah saldo shopepay top up aplikasi video tesedia hiburan berita enak belanja hiburan wifi rumah gak kepake mendingan nonton apk bermanfaat,"['enak', 'pakai', 'update', 'bertambah', 'nyaman', 'fitur', 'nonton', 'video', 'mndapat', 'saldo', 'shopepay', 'semangat', 'devoloper', 'kedepannya', 'semogah', 'fitur', 'yg', 'mnambah', 'saldo', 'shopepay', 'top', 'up', 'aplikasi', 'video', 'tesedia', 'hiburan', 'berita', 'enak', 'belanja', 'hiburan', 'wifi', 'rumah', 'gak', 'kepake', 'mendingan', 'nonton', 'apk', 'bermanfaat']",enak pakai update tambah nyaman fitur nonton video mndapat saldo shopepay semangat devoloper depan semogah fitur yg mnambah saldo shopepay top up aplikasi video tesedia hibur berita enak belanja hibur wifi rumah gak kepake mending nonton apk manfaat
Mohon di perbaiki di update terbarunya ngga bisa transaksi harus download tapi giliran di download ngga bisa malah nol persen terus padahal memori ram dan Rom longgar koneksi bagus aneh,1,Negatif,mohon di perbaiki di update terbarunya ngga bisa transaksi harus download tapi giliran di download ngga bisa malah nol persen terus padahal memori ram dan rom longgar koneksi bagus aneh,mohon perbaiki update terbarunya ngga transaksi download giliran download ngga nol persen memori ram rom longgar koneksi bagus aneh,"['mohon', 'perbaiki', 'update', 'terbarunya', 'ngga', 'transaksi', 'download', 'giliran', 'download', 'ngga', 'nol', 'persen', 'memori', 'ram', 'rom', 'longgar', 'koneksi', 'bagus', 'aneh']",mohon baik update baru ngga transaksi download gilir download ngga nol persen memori ram rom longgar koneksi bagus aneh
"Shoppe merupakan toko online yg sangat bagus dlm hal pelayanan terhadap masyarakat atw konsumen nya.. Tapi sangat disayangkan, kenapa sekarang aplikasi Shopee sangat susah untuk dibuka fiturnya, apalagi fitur yg shopee game sangat lebay dan bikin sewot..",5,Positif,shoppe merupakan toko online yg sangat bagus dlm hal pelayanan terhadap masyarakat atw konsumen nya tapi sangat disayangkan kenapa sekarang aplikasi shopee sangat susah untuk dibuka fiturnya apalagi fitur yg shopee game sangat lebay dan bikin sewot,shoppe toko online yg bagus dlm pelayanan masyarakat atw konsumen nya disayangkan aplikasi shopee susah dibuka fiturnya fitur yg shopee game lebay bikin sewot,"['shoppe', 'toko', 'online', 'yg', 'bagus', 'dlm', 'pelayanan', 'masyarakat', 'atw', 'konsumen', 'nya', 'disayangkan', 'aplikasi', 'shopee', 'susah', 'dibuka', 'fiturnya', 'fitur', 'yg', 'shopee', 'game', 'lebay', 'bikin', 'sewot']",shoppe toko online yg bagus dlm layan masyarakat atw konsumen nya sayang aplikasi shopee susah buka fiturnya fitur yg shopee game lebay bikin sewot
"Setelah saya komplain ngasih ulasan jelek, Akhir nya dana saya kembali ke akun shopeepay. Jadi saya juga ngasih lagi ulasan *5. Nah gitu donk tim shopee Pake logika&bukti Kan udah jelas saya kasih bukti foto pengiriman,karena setelah itu toko tersebut statusnya di blokir shopee.",5,Positif,setelah saya komplain ngasih ulasan jelek akhir nya dana saya kembali ke akun shopeepay jadi saya juga ngasih lagi ulasan  nah gitu donk tim shopee pake logikabukti kan udah jelas saya kasih bukti foto pengirimankarena setelah itu toko tersebut statusnya di blokir shopee,komplain ngasih ulasan jelek nya dana akun shopeepay ngasih ulasan gitu donk tim shopee pake logikabukti udah kasih bukti foto pengirimankarena toko statusnya blokir shopee,"['komplain', 'ngasih', 'ulasan', 'jelek', 'nya', 'dana', 'akun', 'shopeepay', 'ngasih', 'ulasan', 'gitu', 'donk', 'tim', 'shopee', 'pake', 'logikabukti', 'udah', 'kasih', 'bukti', 'foto', 'pengirimankarena', 'toko', 'statusnya', 'blokir', 'shopee']",komplain ngasih ulas jelek nya dana akun shopeepay ngasih ulas gitu donk tim shopee pake logikabukti udah kasih bukti foto pengirimankarena toko status blokir shopee
"Aplikasi nya ga sebagus itu, performa yang jelek padahal device udah bagus internet udah bagus tapi tetep aja loading lama pas mau buka aplikasi nya apalagi pas mau checkout barang, sampe harus keluar baru masuk lagi baru bisa. Sama satu lagi masa udah gabisa top up roblox sih? Tolong di update dong fitur voucher game nya.",1,Negatif,aplikasi nya ga sebagus itu performa yang jelek padahal device udah bagus internet udah bagus tapi tetep aja loading lama pas mau buka aplikasi nya apalagi pas mau checkout barang sampe harus keluar baru masuk lagi baru bisa sama satu lagi masa udah gabisa top up roblox sih tolong di update dong fitur voucher game nya,aplikasi nya ga sebagus performa jelek device udah bagus internet udah bagus tetep aja loading pas buka aplikasi nya pas checkout barang sampe masuk udah gabisa top up roblox sih tolong update fitur voucher game nya,"['aplikasi', 'nya', 'ga', 'sebagus', 'performa', 'jelek', 'device', 'udah', 'bagus', 'internet', 'udah', 'bagus', 'tetep', 'aja', 'loading', 'pas', 'buka', 'aplikasi', 'nya', 'pas', 'checkout', 'barang', 'sampe', 'masuk', 'udah', 'gabisa', 'top', 'up', 'roblox', 'sih', 'tolong', 'update', 'fitur', 'voucher', 'game', 'nya']",aplikasi nya ga bagus performa jelek device udah bagus internet udah bagus tetep aja loading pas buka aplikasi nya pas checkout barang sampe masuk udah gabisa top up roblox sih tolong update fitur voucher game nya
"Sangat menyenangkan belanja di Shopee, mudah, cepat dan murah tentunya.. Sampai drumah dgn aman tanpa harus capek jalan keluar rumah lagi.. Thank you Shopee",5,Positif,sangat menyenangkan belanja di shopee mudah cepat dan murah tentunya sampai drumah dgn aman tanpa harus capek jalan keluar rumah lagi thank you shopee,menyenangkan belanja shopee mudah cepat murah drumah dgn aman capek jalan rumah thank you shopee,"['menyenangkan', 'belanja', 'shopee', 'mudah', 'cepat', 'murah', 'drumah', 'dgn', 'aman', 'capek', 'jalan', 'rumah', 'thank', 'you', 'shopee']",senang belanja shopee mudah cepat murah drumah dgn aman capek jalan rumah thank you shopee
"Untuk Shopee . Saya saran . Kalau ada toko yg mau tipu2 tolong jangan d tampilkan lagi / jangan sampai masuk k soppee . Pengalaman Ade saya . Pesan sendal harga 16 ribu 1 Minggu tidak d kirim2 . Terus d cek toko nya d blok sama pihak shopee . Selang beberapa Minggu datang paket sendal dengan harga 68 ribu. Trus tadi siang datang lagi paket sendal cod juga 58 ribu berarti selang sekitaran 1 bulan . Padahal tidak pesan sendal lagi , . Sama kurir nya dari J&T expres . Kasian kang kurir nya .",5,Positif,untuk shopee  saya saran  kalau ada toko yg mau tipu tolong jangan d tampilkan lagi  jangan sampai masuk k soppee  pengalaman ade saya  pesan sendal harga  ribu  minggu tidak d kirim  terus d cek toko nya d blok sama pihak shopee  selang beberapa minggu datang paket sendal dengan harga  ribu trus tadi siang datang lagi paket sendal cod juga  ribu berarti selang sekitaran  bulan  padahal tidak pesan sendal lagi   sama kurir nya dari jt expres  kasian kang kurir nya ,shopee saran toko yg tipu tolong d tampilkan masuk k soppee pengalaman ade pesan sendal harga ribu minggu d kirim d cek toko nya d blok shopee selang minggu paket sendal harga ribu trus siang paket sendal cod ribu selang sekitaran pesan sendal kurir nya jt expres kasian kang kurir nya,"['shopee', 'saran', 'toko', 'yg', 'tipu', 'tolong', 'd', 'tampilkan', 'masuk', 'k', 'soppee', 'pengalaman', 'ade', 'pesan', 'sendal', 'harga', 'ribu', 'minggu', 'd', 'kirim', 'd', 'cek', 'toko', 'nya', 'd', 'blok', 'shopee', 'selang', 'minggu', 'paket', 'sendal', 'harga', 'ribu', 'trus', 'siang', 'paket', 'sendal', 'cod', 'ribu', 'selang', 'sekitaran', 'pesan', 'sendal', 'kurir', 'nya', 'jt', 'expres', 'kasian', 'kang', 'kurir', 'nya']",shopee saran toko yg tipu tolong d tampil masuk k soppee alam ade pesan sendal harga ribu minggu d kirim d cek toko nya d blok shopee selang minggu paket sendal harga ribu trus siang paket sendal cod ribu selang sekitar pesan sendal kurir nya jt expres kasi kang kurir nya
"Bikin jengkel saja ini shopee,udah RAM tinggi,jaringan bagus,lancar,+di pakekan wifi segala masih aja lemot,loading lama banget,mau buka saja lama banget sampe harus tunggu kurang lebih setengah jam,jngan minta update""trus klw yg bginian saja blum slesai,itu klw di update brarti di perbarlharui bukan malah makin rusak",1,Negatif,bikin jengkel saja ini shopeeudah ram tinggijaringan baguslancardi pakekan wifi segala masih aja lemotloading lama bangetmau buka saja lama banget sampe harus tunggu kurang lebih setengah jamjngan minta updatetrus klw yg bginian saja blum slesaiitu klw di update brarti di perbarlharui bukan malah makin rusak,bikin jengkel shopeeudah ram tinggijaringan baguslancardi pakekan wifi aja lemotloading bangetmau buka banget sampe tunggu jamjngan updatetrus klw yg bginian blum slesaiitu klw update brarti perbarlharui rusak,"['bikin', 'jengkel', 'shopeeudah', 'ram', 'tinggijaringan', 'baguslancardi', 'pakekan', 'wifi', 'aja', 'lemotloading', 'bangetmau', 'buka', 'banget', 'sampe', 'tunggu', 'jamjngan', 'updatetrus', 'klw', 'yg', 'bginian', 'blum', 'slesaiitu', 'klw', 'update', 'brarti', 'perbarlharui', 'rusak']",bikin jengkel shopeeudah ram tinggijaringan baguslancardi pakekan wifi aja lemotloading bangetmau buka banget sampe tunggu jamjngan updatetrus klw yg bginian blum slesaiitu klw update brarti perbarlharui rusak
"Nyaman belanja di shopee, recomended. Tp akhir akhir ini kok jd lemot app nya, sampai sy instal ulang malah gak bs ke buka. Downloadnya lama banget... Muter muter doang",5,Positif,nyaman belanja di shopee recomended tp akhir akhir ini kok jd lemot app nya sampai sy instal ulang malah gak bs ke buka downloadnya lama banget muter muter doang,nyaman belanja shopee recomended tp jd lemot app nya sy instal ulang gak bs buka downloadnya banget muter muter doang,"['nyaman', 'belanja', 'shopee', 'recomended', 'tp', 'jd', 'lemot', 'app', 'nya', 'sy', 'instal', 'ulang', 'gak', 'bs', 'buka', 'downloadnya', 'banget', 'muter', 'muter', 'doang']",nyaman belanja shopee recomended tp jd lot app nya sy instal ulang gak bs buka downloadnya banget muter muter doang
"Setelah di update malah lemot banget. Pas udh ke buka ga lama keluar sendiri. Pdahal jaringan lancar, penyimpanan masih cukup. Bikin kesel... Ga bisa pilih barang yg mw di order jadi nya.",1,Negatif,setelah di update malah lemot banget pas udh ke buka ga lama keluar sendiri pdahal jaringan lancar penyimpanan masih cukup bikin kesel ga bisa pilih barang yg mw di order jadi nya,update lemot banget pas udh buka ga pdahal jaringan lancar penyimpanan bikin kesel ga pilih barang yg mw order nya,"['update', 'lemot', 'banget', 'pas', 'udh', 'buka', 'ga', 'pdahal', 'jaringan', 'lancar', 'penyimpanan', 'bikin', 'kesel', 'ga', 'pilih', 'barang', 'yg', 'mw', 'order', 'nya']",update lot banget pas udh buka ga pdahal jaring lancar simpan bikin kesel ga pilih barang yg mw order nya
"Setelah di update performanya makin buruk, loadingnya lama banget, mau cari barang pun muter² trus, mau beli pake data nunggu smpe 1 jam pun sama, chace sudah di bersihkan, internet oke padahal, ampun deh tolong dong min perbaiki lagi kecewa nh😖",1,Negatif,setelah di update performanya makin buruk loadingnya lama banget mau cari barang pun muter trus mau beli pake data nunggu smpe  jam pun sama chace sudah di bersihkan internet oke padahal ampun deh tolong dong min perbaiki lagi kecewa nh,update performanya buruk loadingnya banget cari barang muter trus beli pake data nunggu smpe jam chace bersihkan internet oke ampun deh tolong min perbaiki kecewa nh,"['update', 'performanya', 'buruk', 'loadingnya', 'banget', 'cari', 'barang', 'muter', 'trus', 'beli', 'pake', 'data', 'nunggu', 'smpe', 'jam', 'chace', 'bersihkan', 'internet', 'oke', 'ampun', 'deh', 'tolong', 'min', 'perbaiki', 'kecewa', 'nh']",update performa buruk loadingnya banget cari barang muter trus beli pake data nunggu smpe jam chace sih internet oke ampun deh tolong min baik kecewa nh
Entah apa yang salah tiap buka aplikasi shopee sinyal yang tadinya bagus langsung jelek mau beli sesuatau aja loadingnya lama betul. Berulang kali di uninstal tetep aja seperti itu tidak ada perubahan.😌😌,2,Negatif,entah apa yang salah tiap buka aplikasi shopee sinyal yang tadinya bagus langsung jelek mau beli sesuatau aja loadingnya lama betul berulang kali di uninstal tetep aja seperti itu tidak ada perubahan,salah buka aplikasi shopee sinyal bagus langsung jelek beli sesuatau aja loadingnya berulang kali uninstal tetep aja perubahan,"['salah', 'buka', 'aplikasi', 'shopee', 'sinyal', 'bagus', 'langsung', 'jelek', 'beli', 'sesuatau', 'aja', 'loadingnya', 'berulang', 'kali', 'uninstal', 'tetep', 'aja', 'perubahan']",salah buka aplikasi shopee sinyal bagus langsung jelek beli sesuatau aja loadingnya ulang kali uninstal tetep aja ubah
"Saya sebagai orang miskin sangat terbantu dengan adanya aplikasi Shopee ini,mohon untuk developer kembalikan event seperti dulu lagi undang teman dapet 6 ribu rupiah,sekarang cuma 1 ribu rupiah itupun susah buat masukin kodenya 😭",5,Positif,saya sebagai orang miskin sangat terbantu dengan adanya aplikasi shopee inimohon untuk developer kembalikan event seperti dulu lagi undang teman dapet  ribu rupiahsekarang cuma  ribu rupiah itupun susah buat masukin kodenya ,orang miskin terbantu aplikasi shopee inimohon developer kembalikan event undang teman dapet ribu rupiahsekarang ribu rupiah itupun susah masukin kodenya,"['orang', 'miskin', 'terbantu', 'aplikasi', 'shopee', 'inimohon', 'developer', 'kembalikan', 'event', 'undang', 'teman', 'dapet', 'ribu', 'rupiahsekarang', 'ribu', 'rupiah', 'itupun', 'susah', 'masukin', 'kodenya']",orang miskin bantu aplikasi shopee inimohon developer kembali event undang teman dapet ribu rupiahsekarang ribu rupiah itu susah masukin kode
"Duh..makin kesini kok malah makin kesana ya..aplikasi lemot banget, upload produk gagal terus..mending hapus aja lah video ala-ala tiktok yang enggak ada hubungannya sama produk yang dijual..marketplace sebelah jauh lebih nyaman",2,Negatif,duhmakin kesini kok malah makin kesana yaaplikasi lemot banget upload produk gagal terusmending hapus aja lah video alaala tiktok yang enggak ada hubungannya sama produk yang dijualmarketplace sebelah jauh lebih nyaman,duhmakin kesini kesana yaaplikasi lemot banget upload produk gagal terusmending hapus aja video alaala tiktok hubungannya produk dijualmarketplace sebelah nyaman,"['duhmakin', 'kesini', 'kesana', 'yaaplikasi', 'lemot', 'banget', 'upload', 'produk', 'gagal', 'terusmending', 'hapus', 'aja', 'video', 'alaala', 'tiktok', 'hubungannya', 'produk', 'dijualmarketplace', 'sebelah', 'nyaman']",duhmakin kesini kesana yaaplikasi lot banget upload produk gagal terusmending hapus aja video alaala tiktok hubung produk dijualmarketplace belah nyaman
"Bener2 kecewa sama Shopee yg sekarang, masa aku login ga jadi2, terus loadingg terus ga berenti2, kalo kaya gini terus mnding uninstall ajah . Perbaiki dong biar ky dulu lagi. Perasaan WiFi ku lancar jaya, kok loading terus ga masuk2 ni aplikasi satu . Yang lain ajjah cepet",1,Negatif,bener kecewa sama shopee yg sekarang masa aku login ga jadi terus loadingg terus ga berenti kalo kaya gini terus mnding uninstall ajah  perbaiki dong biar ky dulu lagi perasaan wifi ku lancar jaya kok loading terus ga masuk ni aplikasi satu  yang lain ajjah cepet,bener kecewa shopee yg login ga loadingg ga berenti kalo kaya gini mnding uninstall ajah perbaiki biar ky perasaan wifi ku lancar jaya loading ga masuk ni aplikasi ajjah cepet,"['bener', 'kecewa', 'shopee', 'yg', 'login', 'ga', 'loadingg', 'ga', 'berenti', 'kalo', 'kaya', 'gini', 'mnding', 'uninstall', 'ajah', 'perbaiki', 'biar', 'ky', 'perasaan', 'wifi', 'ku', 'lancar', 'jaya', 'loading', 'ga', 'masuk', 'ni', 'aplikasi', 'ajjah', 'cepet']",bener kecewa shopee yg login ga loadingg ga renti kalo kaya gin mnding uninstall ajah baik biar ky asa wifi ku lancar jaya loading ga masuk ni aplikasi ajjah cepet
"Ni pihak shoope gimana sih anj, masa uang 248 ribu ludess, tanpa ada transaksi dan persetujuan, bahkan pembayaran apa pun tidak tercantum di riwayat!!!!! Kecewa berat saya simpan uang di shoope pay",1,Negatif,ni pihak shoope gimana sih anj masa uang  ribu ludess tanpa ada transaksi dan persetujuan bahkan pembayaran apa pun tidak tercantum di riwayat kecewa berat saya simpan uang di shoope pay,ni shoope gimana sih anj uang ribu ludess transaksi persetujuan pembayaran tercantum riwayat kecewa berat simpan uang shoope pay,"['ni', 'shoope', 'gimana', 'sih', 'anj', 'uang', 'ribu', 'ludess', 'transaksi', 'persetujuan', 'pembayaran', 'tercantum', 'riwayat', 'kecewa', 'berat', 'simpan', 'uang', 'shoope', 'pay']",ni shoope gimana sih anj uang ribu ludess transaksi tuju bayar cantum riwayat kecewa berat simpan uang shoope pay
