content,score,Label
"Hati-hati dengan aplikasi ini, karena sering dimanfaatkan oleh penjual/penipu yg bermaksud memanfaatkan pembeli yg kurang teliti. Alasannya adalah : 1. Gambar/Foto sering tidak sama dengan deskripsi. Sedangkan pada aplikasi ini, deskripsi ada tetapi ditaruh paling bawah, sehingga jika pembeli malas scrolling, banyak yg tertipu. 2. Ternyata deskripsi barang bisa diubah oleh penjual, jadi ini bisa jadi deskripsi saat cekout pesanan dg deskripsi saat barang keterima bisa beda. Alhasil penipu jaya..",1,Negatif
"Byk membantu berbelanja barang2 yg sulit dicari,menjadi sangat mudah dg harga yg menarik.Tolong dibenahi mesin pencarian nya agar tdk trll kaku bahasanya,agar lbh mudah menemukan apa yg dicari.",5,Positif
"Sekarang shopee sudah jelak sekali. untuk yang berada di luar kota pengiriman jadi mahal walaupun opsi pengiriman sudah diganti dengan jasa pengiriman yang dulunya murah bahkan sampai Rp0. katanya sistemnya pengirimannya dirubah sesuai yg kita inginkan, tapi jujur yang dipilihkan tidak sesuai yg saya inginkan..DITAMBAH LAGI SEKARANG APLIKASINYA BERAT/LALOT BANGET.. BEDA DENGAN APLIKASI SERUPAN LAINYA",1,Negatif
"Tiap kali mau upload video review selalu saja ga bisa, dan pasti balik lagi dari awal. Kesel banget sih, apalagi kalo di satu toko harus ngasih review beberapa barang. Kalo ada satu yg gabisa upload video, yg lainnya jd ngulang lagi dari awal. Please dong shopee, tolong diperbaiki. Kesal saya lama² kalo gini terus ~Edit: ohya saya jg mau tambahin. Berhubungan ttg game shopee, sering banget ngelag. Dan SELALU beberapa kali harus masuk keluar shopee mulu, biar bisa nyelesein misi shopee tanam",1,Negatif
"Terlalu banyak fitur yg ga penting. Ga seperti dulu cepet. Sekarang loading jadi lama sekali. Ga seperti toko hijau cepet bgt loadingnya, skrg toko orange malah lelet bukan main lama2 kalau tidak diperbaiki banyak yg lari ke aplikasi lain. Saya pake OnePlus 9 dan shopee saya selalu terupdate, buka satu halaman home shopee loading ga berhenti2 apalagi buka produk.",1,Negatif
"Ulasan tambahan, makin parah ini apk shopee. Udah saya pastiin cache, memory internal hp/ram, koneksi, semua aman. Topup saldo tetap susah, skrg yg paling parah pas mau ceckout sampe beberapa kali di gagalkan oleh system. Berenti juga langganan pake shopee kalo pelayanan sama systemnya jelek gini! Perbaiki bug nya tolong. Terimakasih",1,Negatif
"Suka dengan program shopee video yg berhadiah shopee pay. Tapi kemarin dapet 100.000 malah hilang shopee pay nya. Sangat amat mengecewakan sekali. Karena aku pengguna lama, aku pakai shopee sejak 2016. Dan ini sangat mengecewakan sekali.",2,Negatif
"Membuat perubahan mungkin perlu, tapi jika harus merubah dan mengorbankan sistem yang sudah bagus buat apa. Apalagi perubahannya malah semakin buruk. Pesanan yang biasanya sehari 2 hari sudah sampai, sekarang harus menunggu 3 sape 4 hari. Maaf... Ratingnya hanya untuk sistem pengiriman aja. Untuk aplikasinya secara keseluruhan udah oke banget.",4,Positif
"Kemaren pas lagi ada event bagi bagi hape, gw kan dapet satu udh kepencet tuh, tapi tiba tiba ngefreze 1-2 detik dan alhasil melayang dah hape nya. Device Snapdragon 845, jaringan 4G LTE speed nya 10-15mbps. Kurang paan coba.",3,
App paling menguntungkan udah bisa ngasilin uang bisa buat blanja dan beli pulsa udah produk ori² trus murah² juga... Harapannya app shoppy lancar trus walau terkadang sesikit lelet karena perbaikan di developernya. Tapi semua lancar..,4,Positif
"Saya member platinum,sangat kecewa terhadap shopee. Saya rasa semakin tinggi tingkat membernya justru potongan ongkir nya jadi susah. Saya ada banyak voucher belanja min. 0 rupiah tapi semuanya gabisa di gunakan. Hal ini buat saya gak bisa check out satupun barang di keranjang shopee. Sudah hubungi CS nya tapi tidak di bantu bilangnya ""sudah kebijakan team terkait"". Saya beralih belanja di tokped😊",1,Negatif
"Bagi yang komen ini dan itu just for shopee apk, tolong diteliti dulu tuh lemot dari mana nya.. Dari apk nya atau dri faktor hp nya yg meliputi ram hampir penuh atau kuota udah menipis atau jaringan anda sedang perbaikan seutuhnya.. Perlu digaris bawahin dulu bos ku kalau mau komen sedangkan aq aja gk ada masalah apa"" dri apk nya, selidiki dulu kalau betul keslahan dri apk baru dah boleh komen yg buruk"".. Haddeeee, org indonesia yg kurang gaul..",5,Positif
"Saya langganan belanja selalu menggunakan Shopee, hanya saja selalu kecewa dengan lemot nya, ngelag, sering bgt lag dan lemot, loading mulu muter2... Sekarang pelayanan makin buruk aja. Bayar tagihan listrik, kartu kredit, juga ngga bisa. Sering error... Terpaksa pindah ke app lain, TIDAK ADA PERUBAHAN, TETEP AJA LEMOT, terjadi kesalahan, coba lagi nanti tp trus seperti itu berulang. Sangat mengecewakan dan mengganggu aktivitas. Pengen nya cepet malah lama. Masa iya harus pindah2 app lain..",1,Negatif
"Dulu saya kasih ☆5, namun makin kesini aplikasi semakin berat, dan saya perhatikan masalah tidak terjadi hanya kepada saya, namun banyak pengguna yg merasakan demikian. Masalah clear cache sering sekali saya lakukan, namun itu bukanlah solusi yg tepat. Masukan saya mungkin harus ganti developer yg bisa membuat pengguna merasa nyaman dlm menggunakan aplikasi ini. Dgn berat hati sya turunkan ratingnya 🙏",3,
Overall good aja gitu tapi masa yaaa aplikasinya di gawai ku ga keluar videonya dan gambar maps pada saat menggunakan ekspedisi shopee. Mohon beri jalan keluarnya. Dalam kondisi sudah diperbaharui dan dihapus sampah-sampah aplikasinya.,4,Positif
"Ngebug bget app shopee sekarang. Bukan masalah jaringan atau perangkat. Tolong di tingkatkan performa seperti awal. Dan mendingan video"" pendek hilangkan fiturnya ganggu banget. Shopee sekarang lemot bangettt😭",1,Negatif
Auto uninstal dan beralih ke apk seblah Ke 2 kalinya Tidak bisa login setelah hapus data. Harus scan kode QR di akun yg sudah di login. Kan sudah dihapus data. Gimana ini bikin aplikasi mau protek yang tinggi tapi menyulitkan user. Mana ada pesanan yang harus di konfirmasi. Damn. Si choli juga slow respon. Dm ke instagram. Gak punya instagram.,1,Negatif
"aplikasi lemot banget, padahal jaringan lancar. mau checkout aja bisa lebih dari 5 menit. lagian ini aplikasi makin kesini makin busuk, aplikasi belanja ko malah makin banyak game ga jelas, banyak reels yg malah bikin aplikasi tambah berat. admin nya gak jelas malah nyalahin jaringan dan perangkat yg dipake pdhl app lain lancar aja, server lu aja yang bapuk. kebanyakan fitur gaje malah jadi bloateware, udh gak layak disebut aplikasi shopping!",1,Negatif
"Semakin kesini aplikasinya semakin parah, terutama untuk transaksi pembelian token PLN. Komplain selalu jawabanya clear cache log out login, ganti jaringan, upgrade aplikasi... Tapi nyatanya sudah berhari² tidak ada tindak lanjut penanganan. Tetep tidak bisa... 👎",1,Negatif
"Aplikasi terlalu berat, masa iya aplikasi shopee yg g sampe 1gb kalah cepet sama game P*U*G yg 3Gb lebih, sering kalo load halaman atau memberi penilaian ke seller suka bufering/blank putih, padahal sinyal aman, mohon untuk di perbaiki. Mengingat mungkin shopee aplikasi belanja terbaik (menurut saya) jadi pengoperasiannya harus lebih mudah dan lebih ramah dari kompetitor lain. Terimakasih",2,Negatif
"Makin kesini aplikasi semakin lelet, sangat berat, dan banyak sekali bug, dan terkadang ada yang tidak bisa di akses. sudah di hapus cache berkali kali tetap tidak berubah. Kalau bilang jaringan yg jelek, di aplikasi lain lancar lancar saja, Perhatikan kenyamanan penggunanya dong. Biaya admin semakin mahal tidak sepadan dengan performa aplikasinya",1,Negatif
"Paraaaaaah makin tambah parah aja, ga di aplikasi android ga di websitenya, nyari semisal handphone samsung note 10 second yang muncul hp samsung dengan seri lainnya, jadi malas buat nyari hp di shopee. Mana lemot lebih sering layar blank putih. Jangan serakah pengen semua fitur dihadirkan di 1 aplikasi sampe video video dimasukan tapi kemampuan server ga mendukung.",1,Negatif
"Semenjak banyak update ini apk makin berat, Berat banget lambat susah untuk belanja juga, lambat banget, Mungkin karena banyak iklan atau video yang mungkin kurang berguna menurut saya, semoga aja update selanjutnya mengurangi beban atau video video yang tidak berhubungan dengan dagangan",2,Negatif
"Shopee aplikasi yang bagus menurut ku tapi sayang akhir2 ini kok jadi lag banget ya ,aku sebelumnya pake hp yang ram 2 itu parah banget udah clear cache segala macem tetep keluar sendiri,loadingnya astagaaa lama banget ,lemot gak bisa dipencet gak bisa masuk kan produk ke keranjang . Lalu aku pindah ke Hp dengan Ram besar hp bagus ternyata tetap saja kukira hp nya yang eror ternyata shopee nya yang sering bug . Mengecewakan",1,Negatif
"Shopee nya sudah bagus, cuman kadang kadang saya sudah batalkan pesanan saya, tapi kok malah tetep di kirim ya, tolong di perbaiki ya, atau saya yang salah apa wifi nya yang kurang bagus, tapi padahal wifi saya selalu bagus, jarang ngelag wifi saya, terus apa yang bermasalah, kok bisa ngebug sampe gak bisa di batalkan?, tolong di perbaiki atau kalau saya salah berikan saran 🙏, Terimakasih shopee 😊🙏",4,Positif
"Dlu kasih ulasan bagus.. karena emang lancar.. makin kesini makin lelet.. udah gitu kadang kluar2 sendiri terakhir ini malah parah.. gak bisa masukin produk ke keranjang..keterangan selalu. ""Produk kadaluarsa /tak tersedia"", padahal jelas2 produk tersedia.. di pencarian 'serupa' juga awalnya ada tiba2 ilang, trus ada keterangan pencarian tak ditemukan.. Tolong appnya di perbaiki 🙏",3,
"Terlalu banyak fitur yang tidak bermanfaat seperti reel2 yg gak penting, mau belanja jadi susah, loading mulu, keseringan errornya,,, padahal ram hp saya cukup gede, kuota ada,, tapi susah masuk.nya,,ampe harus sering di update,, mungkin sudah saatnya UNINSTALL nii aplikasi,,",1,Negatif
"Masalahnya terdapat pada aplikasinya. Terlalu banyak bug di aplikasi ini, ini programmernya siapa sih? Aplikasinya lemot banget, untuk loading aja bisa 2-5 menit, kalaupun sudah selesai loading kadang gk bisa scroll / klik tombol apapun. Yang jadi masalah itu aplikasinya bukan perangkat saya atau jaringan saya, jangan berikan reply tentang masalah jaringan / perangkat, dan saya selalu update aplikasi Shopee ke versi yg terbaru. Aplikasi sebelah aja gk ada masalah di perangkat saya.",1,Negatif
"Aplikasi saat di gunakan sangat lelet, lag, susah digunakan, ketambah untuk pembelian ada biaya penanganan yang semakin tinggi, padahal kagak guna dan merugikan.. Jadi mau belanja juga mikir mikir lagi!!! Kecewa sama kebijakan yang sekarang yang semakin merugikan pembelinya!!",1,Negatif
"Kadang yg bikin mengganggu ketika membuka aplikasi ini, loading lama dan kadang freze bahkan sinyal hilang,sangking beratnya aplikasi ini, tetapi masalah variasi barang dan kecepatan dalam pengiriman masih lebih baik daripada aplikasi tetangga",2,Negatif
"Makin kesini makin lemot & berat banget, udah direfresh, bersihkan cache,, diupdate tetap lelet padahal sinyal bagus.. buka aplikasi lain pun bagus, giliran buka shopee kok lelet ya. Ada yang sama dengan kendala saya??",1,Negatif
"dr ekspedisi ngga sampe, trus malah di batalin gitu aja sama pihak ekspedisi shopee express nya. Gada konfirmasi ke kita, padahal nomer nya di cantumkan, udh 4 paket saya gagal di kirim dan malah di balikan ke penjual! Tolong dong, sudah sampai di hub Sukabumi, malah balik lagi ke Cakung, gitu aja terus 3 hari, ada yang sudah diantarkan ke alamat tujuan, di tunggu sampe malam malah balik ke gudang dan akhirnya kembali lagi ke penjual nya. Gimana sih? perbaiki ekspedisi shopee express nya!!!",1,Negatif
"Aplikasinya terlalu berat dan tidak kuat berlama-lama buka shopee karna layar bisa beku (screen freeze) dan adanya splash screen yg sangat mengganggu ( tiga titik medatar), saran ""hilangkan saja splash screen yg terdapat pada aplikasi karna tidak berguna""",2,Negatif
"Fitur pencariannya ngga akurat, makin banyak bug, terutama proses loadnya itu makin parah. Untuk beberapa fitur, kaya emas sering banget not connection internet padahal buat buka yang lain bisa. Tolong dong shopee prioritasin aplikasinya untuk belanja/transaksi aja, game-game/shopee video yang ngga penting itu mending dikurangin bikin berat aplikasinya aja 🪳🪳🪳",2,Negatif
"Kalau masalah belanja sih aman2 aja. Yg jadi permasalahan itu aplikasi berat banget, banyak video2 rells yg nggak berguna sama sekali, kalau bisa adakan fitur buat ngilangin rells nya,itu bikin apk nya tambah berat kak, beberapa oknum malah dengan sengaja meng-upload video yg sangat tidak sopan. Apk nya gak bisa terlalu lama dipakai,pasti nanti ujung2 nya ngelag, gabisa di klik apapun, loading lama, tiba2 layar putih semua dn mau ga mau harus keluar apk dulu baru bisa. Tolong, segera diperbaiki.",1,Negatif
"Untuk belanja sih aman tapi untuk apk nya sendiri mungkin karna terlalu banyak fiturnya jadi ga bisa lama, kadang mau buka gambar/halaman jadi ngeblank, kadang ngestuck sendiri biarpun internet lancar kaya subuh gini .. Sarannya sih kurangi fitur2 yang ga terlalu penting yang bikin apk jadi berat..🙏",4,Positif
Ada salah satu toko yang menipu saya. Barang tidak sesuai pesanan saya. Saya tidak terima. Gak sesuai iklan nya kata nya gratis ongkir masih ja bayar ongkir. Perfomance buruk gak sesuai iklan pokoknya... Pelanggan kecewa berat. Pesanan dah di batalkan sistem tapi kenapa paket ya tetap dikrim,1,Negatif
"Yg lainnya sudah bagus. Tapi satu aja saran untuk shopee. Perbaiki bug yg ada pada aplikasi, seperti terlalu lama waktu yang dibutuhkan untuk membuka halaman dan aplikasi suka tidak merespon saat kita mencoba memilih barang yang tersedia",4,Positif
"Beberapa item tidak bisa digunakan seperti spinjam, dan beberapa juga tidak bisa digunakan dan tidak muncul seperti shopee food, padahal di hanphone teman saya ad layanannya, untuk apk sudah yang terbaru. Jadi kesel sendiri. Dan sudab clear up versi pling baru shopy sudah. Dr sistem hp, hp yg sya gunakan vivo v20 2021. Dan sya rasa itu sudh cukup. Memang dri depeloper sndri gk mau benerin apknya",1,Negatif
"Semakin kesini apk nya makin berat dan kalau mau log in..pake ngelag dan untuk sistem nya sering error,..kebanyakan efen,..sekarang pakai shopee semua transaksi jadi lebih praktis no ribet... Semoga bisa berkembang lagi dan lebih komplit barang yg dijual...🙏😇",1,Negatif
"Aplikasi selalu eror jika terlalu lama dimainkan, dan saat scrolling keranjang juga selalu eror. Setiap waktu selalu aja disuruh update tapi performa aplikasi makin jelek parah. Overall aplikasi sangat jelek karena selalu eror. Makanya mending pindah ke platform lain yang aja yang ga eror seperti aplikasi ini.",1,Negatif
"Puas , aplikasi mudah digunakan. Terutama ketika pembelian dibatalkan. Pengembalian saldo cepat. Hanya sy belum bisa membedakan, kadang beli produk. Ternyata produknya mengecewakan. Tdk sesuai dng photo nya.",5,Positif
"Makin kesini shopee setelah di update kenapa makin banyak bug ya,padahal sudah logout login tapi masih tetap sama dan liat gambar nggak bisa keterangan jaringan lah ini lah padahal jaringan stabil,memori ram juga nggak penuh.terus update sistem shopeepay juga susah..tolong di perbaiki karna yang makai shopee juga banyak dan sering ngeluh karna masalah 1 ini🙏🏻🙏🏻.sementara bintang 4 dulu kalo udah bisa baru tambah bintang nya 🙏🏻",4,Positif
"Mohon diperbaiki perihal 1. memuat gambar barang yg terlalu lama seakan mengunduh gambar yg sangat berat 2. halaman yg bisa tiba tiba refresh sendiri sehingga sangat mengganggu 3. Ketika mengklik barang yg ingin di lihat detailnya loadingnya sangat lamaaaa seakan jaringan yg bermasalah padahal jaringan aman aman saja 4. Tiba tiba apk bisa ngeblank dgn sendirinya, tampilan layar putih semua",1,Negatif
"Banyak fitur nggak guna. Contohnya game2 dan Shopee video yang membuat aplikasi jadi sangat berat dan loading lamaaaaaa. Nggak enak digunain. Kadang jadi males mau scroll, layar sering blank, ga bisa dipencet, loading lama banget.",2,Negatif
"Aplikasinya membantu si, cuma keluhan dari saya ya sama seperti yang lain. Kadang barang favorit udah ditambah tapi enggak muncul (padahal barang masih ada), sering refresh sendiri, foto & video testimoni para pembeli kadang lama memuatnya padahal jaringan lancar. Perbaiki itu, untuk yang lain seperti tidak ada kendala selain yang sudah disebutkan tadi.",4,Positif
"Sy sangat keberatan dengan fitur/tombol DITERIMA saat barang masih dikirimkan, karena posisinya yg dominan jadi suka terpencet tanpa sengaja. Saya ada pengalaman 2 kali hal itu terjadi. 1 transaksi berhasil dan 1 transaksi RAIB (barang tidak sampai).",1,Negatif
"Sudah min 'cukup. 'jangan bilang lagi nyuruh untuk update aplikasi terbaru, clear cache, logout - login, atau apalah itu.. tetep saja gk ngaruh min,, ini aplikasi memang rusak..!! 'Memang kok, banyak yg sudah merasakan kalau shopee semakin kesini semakin buruk aplikasinya, terutama loadingnya yg sangat berat, slow, lelet, lemot dan hancurrrr.. 🥴 Udahlah aku juga sudah capek' mending uninstall saja.. 'terimakasih.",1,Negatif
